,Price,Reservation date,Room type,Hotel name
3668,16.9,2022-12-11,Twin room,Hotel C
3669,120.0,2022-12-11,Studio,Hotel D
3670,32.5,2022-12-11,Female dorm,Hostel A
3671,21.3,2022-12-11,Single room,Hotel C
3672,31.8,2022-12-11,Twin room,
3673,40.1,2022-12-11,Single room,
3674,18.4,2022-12-11,,Hotel C
3675,30.0,2022-12-11,Male dorm,Hostel A
3676,61.5,2022-12-10,Twin room,
3677,370.0,2022-12-10,Family room,Hotel B
3678,83.0,2022-12-10,Male dorm,Hostel A
3679,77.5,2022-12-10,Single room,
3680,86.56,2022-12-10,Female dorm,Hostel A
3681,31.1,2022-12-10,Single room,Hotel C
3682,390.0,2022-12-10,Luxury suite,Hotel B
3683,66.8,2022-12-10,,
3684,26.8,2022-12-10,,Hotel C
3685,24.7,2022-12-10,Twin room,Hotel C
3686,44.0,2022-12-10,Large dorm,Hostel B
3687,181.0,2022-12-10,Studio,Hotel D
3688,60.0,2022-12-09,Twin room,
3689,30.5,2022-12-09,Single room,Hotel C
3690,24.2,2022-12-09,Twin room,Hotel C
3691,348.0,2022-12-09,Luxury suite,Hotel B
3692,65.58,2022-12-09,Female dorm,Hostel A
3693,156.0,2022-12-09,Studio,Hotel D
3694,44.0,2022-12-09,Large dorm,Hostel B
3695,65.2,2022-12-09,,
3696,75.6,2022-12-09,Single room,
3697,56.46,2022-12-09,Male dorm,Hostel A
3698,328.0,2022-12-09,Family room,Hotel B
3699,26.3,2022-12-09,,Hotel C
3700,33.3,2022-12-08,Large dorm,Hostel B
3701,45.0,2022-12-08,,
3702,122.0,2022-12-08,Studio,Hotel D
3703,20.5,2022-12-08,,Hotel C
3704,356.0,2022-12-08,Family room,Hotel B
3705,23.8,2022-12-08,Single room,Hotel C
3706,40.0,2022-12-08,Female dorm,Hostel A
3707,52.2,2022-12-08,Single room,
3708,18.9,2022-12-08,Twin room,Hotel C
3709,41.4,2022-12-08,Twin room,
3710,376.0,2022-12-08,Luxury suite,Hotel B
3711,38.0,2022-12-08,Male dorm,Hostel A
3712,120.0,2022-12-07,Studio,Hotel D
3713,22.2,2022-12-07,Single room,Hotel C
3714,35.31,2022-12-07,Female dorm,Hostel A
3715,38.6,2022-12-07,Twin room,
3716,42.0,2022-12-07,,
3717,376.0,2022-12-07,Luxury suite,Hotel B
3718,19.1,2022-12-07,,Hotel C
3719,17.6,2022-12-07,Twin room,Hotel C
3720,21.0,2022-12-07,Large dorm,Hostel B
3721,32.25,2022-12-07,Male dorm,Hostel A
3722,48.7,2022-12-07,Single room,
3723,356.0,2022-12-07,Family room,Hotel B
3724,389.0,2022-12-06,Luxury suite,Hotel B
3725,47.8,2022-12-06,Single room,
3726,17.6,2022-12-06,Twin room,Hotel C
3727,21.0,2022-12-06,Large dorm,Hostel B
3728,369.0,2022-12-06,Family room,Hotel B
3729,31.49,2022-12-06,Female dorm,Hostel A
3730,19.1,2022-12-06,,Hotel C
3731,22.2,2022-12-06,Single room,Hotel C
3732,41.2,2022-12-06,,
3733,29.19,2022-12-06,Male dorm,Hostel A
3734,37.9,2022-12-06,Twin room,
3735,120.0,2022-12-06,Studio,Hotel D
3736,122.0,2022-12-05,Studio,Hotel D
3737,31.79,2022-12-05,Female dorm,Hostel A
3738,329.0,2022-12-05,Luxury suite,Hotel B
3739,18.4,2022-12-05,,Hotel C
3740,309.0,2022-12-05,Family room,Hotel B
3741,48.7,2022-12-05,Single room,
3742,38.6,2022-12-05,Twin room,
3743,16.9,2022-12-05,Twin room,Hotel C
3744,42.0,2022-12-05,,
3745,29.43,2022-12-05,Male dorm,Hostel A
3746,24.0,2022-12-05,Large dorm,Hostel B
3747,21.3,2022-12-05,Single room,Hotel C
3748,30.0,2022-12-04,Male dorm,Hostel A
3749,306.0,2022-12-04,Family room,Hotel B
3750,18.4,2022-12-04,,Hotel C
3751,326.0,2022-12-04,Luxury suite,Hotel B
3752,21.3,2022-12-04,Single room,Hotel C
3753,16.9,2022-12-04,Twin room,Hotel C
3754,120.0,2022-12-04,Studio,Hotel D
3755,22.0,2022-12-04,Large dorm,Hostel B
3756,40.8,2022-12-04,Single room,
3757,32.5,2022-12-04,Female dorm,Hostel A
3758,35.2,2022-12-04,,
3759,32.4,2022-12-04,Twin room,
3760,165.0,2022-12-03,Studio,Hotel D
3761,89.0,2022-12-03,Male dorm,Hostel A
3762,63.8,2022-12-03,Twin room,
3763,69.4,2022-12-03,,
3764,29.7,2022-12-03,Twin room,Hotel C
3765,38.0,2022-12-03,Large dorm,Hostel B
3766,32.3,2022-12-03,,Hotel C
3767,411.0,2022-12-03,Luxury suite,Hotel B
3768,391.0,2022-12-03,Family room,Hotel B
3769,37.5,2022-12-03,Single room,Hotel C
3770,106.25,2022-12-03,Female dorm,Hostel A
3771,80.5,2022-12-03,Single room,
3772,30.5,2022-12-02,Single room,Hotel C
3773,327.0,2022-12-02,Family room,Hotel B
3774,50.28,2022-12-02,Male dorm,Hostel A
3775,65.5,2022-12-02,Single room,
3776,38.0,2022-12-02,Large dorm,Hostel B
3777,177.0,2022-12-02,Studio,Hotel D
3778,347.0,2022-12-02,Luxury suite,Hotel B
3779,57.85,2022-12-02,Female dorm,Hostel A
3780,56.5,2022-12-02,,
3781,24.2,2022-12-02,Twin room,Hotel C
3782,26.3,2022-12-02,,Hotel C
3783,52.0,2022-12-02,Twin room,
3784,18.9,2022-12-01,Twin room,Hotel C
3785,49.9,2022-12-01,Single room,
3786,39.6,2022-12-01,Twin room,
3787,20.5,2022-12-01,,Hotel C
3788,26.0,2022-12-01,Large dorm,Hostel B
3789,133.0,2022-12-01,Studio,Hotel D
3790,23.8,2022-12-01,Single room,Hotel C
3791,319.0,2022-12-01,Family room,Hotel B
3792,43.0,2022-12-01,,
3793,29.0,2022-12-01,Male dorm,Hostel A
3794,339.0,2022-12-01,Luxury suite,Hotel B
3795,31.25,2022-12-01,Female dorm,Hostel A
3796,21.0,2022-11-30,Large dorm,Hostel B
3797,48.7,2022-11-30,Single room,
3798,38.6,2022-11-30,Twin room,
3799,28.75,2022-11-30,Female dorm,Hostel A
3800,19.2,2022-11-30,,Hotel C
3801,27.0,2022-11-30,Male dorm,Hostel A
3802,298.0,2022-11-30,Family room,Hotel B
3803,22.3,2022-11-30,Single room,Hotel C
3804,42.0,2022-11-30,,
3805,17.7,2022-11-30,Twin room,Hotel C
3806,118.0,2022-11-30,Studio,Hotel D
3807,318.0,2022-11-30,Luxury suite,Hotel B
3808,37.8,2022-11-29,Twin room,
3809,47.7,2022-11-29,Single room,
3810,17.7,2022-11-29,Twin room,Hotel C
3811,334.0,2022-11-29,Family room,Hotel B
3812,41.1,2022-11-29,,
3813,22.3,2022-11-29,Single room,Hotel C
3814,21.0,2022-11-29,Large dorm,Hostel B
3815,27.26,2022-11-29,Female dorm,Hostel A
3816,354.0,2022-11-29,Luxury suite,Hotel B
3817,19.2,2022-11-29,,Hotel C
3818,118.0,2022-11-29,Studio,Hotel D
3819,25.81,2022-11-29,Male dorm,Hostel A
3820,16.9,2022-11-28,Twin room,Hotel C
3821,26.95,2022-11-28,Female dorm,Hostel A
3822,21.3,2022-11-28,Single room,Hotel C
3823,41.2,2022-11-28,,
3824,18.4,2022-11-28,,Hotel C
3825,294.0,2022-11-28,Family room,Hotel B
3826,47.8,2022-11-28,Single room,
3827,21.0,2022-11-28,Large dorm,Hostel B
3828,314.0,2022-11-28,Luxury suite,Hotel B
3829,25.56,2022-11-28,Male dorm,Hostel A
3830,118.0,2022-11-28,Studio,Hotel D
3831,37.9,2022-11-28,Twin room,
3832,313.0,2022-11-27,Luxury suite,Hotel B
3833,25.0,2022-11-27,Male dorm,Hostel A
3834,23.0,2022-11-27,Large dorm,Hostel B
3835,123.0,2022-11-27,Studio,Hotel D
3836,16.9,2022-11-27,Twin room,Hotel C
3837,31.8,2022-11-27,Twin room,
3838,293.0,2022-11-27,Family room,Hotel B
3839,21.3,2022-11-27,Single room,Hotel C
3840,26.25,2022-11-27,Female dorm,Hostel A
3841,40.1,2022-11-27,Single room,
3842,18.4,2022-11-27,,Hotel C
3843,34.6,2022-11-27,,
3844,158.0,2022-11-26,Studio,Hotel D
3845,26.3,2022-11-26,,Hotel C
3846,58.7,2022-11-26,Twin room,
3847,339.0,2022-11-26,Luxury suite,Hotel B
3848,30.5,2022-11-26,Single room,Hotel C
3849,24.2,2022-11-26,Twin room,Hotel C
3850,74.0,2022-11-26,Single room,
3851,99.17,2022-11-26,Male dorm,Hostel A
3852,319.0,2022-11-26,Family room,Hotel B
3853,39.0,2022-11-26,Large dorm,Hostel B
3854,63.8,2022-11-26,,
3855,118.96,2022-11-26,Female dorm,Hostel A
3856,156.0,2022-11-25,Studio,Hotel D
3857,25.8,2022-11-25,,Hotel C
3858,370.0,2022-11-25,Luxury suite,Hotel B
3859,64.4,2022-11-25,,
3860,51.87,2022-11-25,Male dorm,Hostel A
3861,23.7,2022-11-25,Twin room,Hotel C
3862,74.7,2022-11-25,Single room,
3863,29.9,2022-11-25,Single room,Hotel C
3864,350.0,2022-11-25,Family room,Hotel B
3865,39.0,2022-11-25,Large dorm,Hostel B
3866,59.84,2022-11-25,Female dorm,Hostel A
3867,59.2,2022-11-25,Twin room,
3868,364.0,2022-11-24,Luxury suite,Hotel B
3869,18.9,2022-11-24,Twin room,Hotel C
3870,344.0,2022-11-24,Family room,Hotel B
3871,28.0,2022-11-24,Male dorm,Hostel A
3872,23.8,2022-11-24,Single room,Hotel C
3873,27.0,2022-11-24,Large dorm,Hostel B
3874,30.0,2022-11-24,Female dorm,Hostel A
3875,41.4,2022-11-24,Twin room,
3876,118.0,2022-11-24,Studio,Hotel D
3877,45.0,2022-11-24,,
3878,20.5,2022-11-24,,Hotel C
3879,52.2,2022-11-24,Single room,
3880,306.0,2022-11-23,Luxury suite,Hotel B
3881,286.0,2022-11-23,Family room,Hotel B
3882,38.6,2022-11-23,Twin room,
3883,21.0,2022-11-23,Large dorm,Hostel B
3884,26.0,2022-11-23,Male dorm,Hostel A
3885,17.6,2022-11-23,Twin room,Hotel C
3886,19.1,2022-11-23,,Hotel C
3887,22.2,2022-11-23,Single room,Hotel C
3888,48.7,2022-11-23,Single room,
3889,27.5,2022-11-23,Female dorm,Hostel A
3890,42.0,2022-11-23,,
3891,118.0,2022-11-23,Studio,Hotel D
3892,27.5,2022-11-22,Female dorm,Hostel A
3893,48.7,2022-11-22,Single room,
3894,285.0,2022-11-22,Family room,Hotel B
3895,21.0,2022-11-22,Large dorm,Hostel B
3896,42.0,2022-11-22,,
3897,26.0,2022-11-22,Male dorm,Hostel A
3898,17.6,2022-11-22,Twin room,Hotel C
3899,305.0,2022-11-22,Luxury suite,Hotel B
3900,22.2,2022-11-22,Single room,Hotel C
3901,118.0,2022-11-22,Studio,Hotel D
3902,19.1,2022-11-22,,Hotel C
3903,38.6,2022-11-22,Twin room,
3904,31.25,2022-11-21,Female dorm,Hostel A
3905,18.0,2022-11-21,,Hotel C
3906,280.0,2022-11-21,Family room,Hotel B
3907,42.0,2022-11-21,,
3908,120.0,2022-11-21,Studio,Hotel D
3909,21.0,2022-11-21,Large dorm,Hostel B
3910,48.7,2022-11-21,Single room,
3911,300.0,2022-11-21,Luxury suite,Hotel B
3912,29.0,2022-11-21,Male dorm,Hostel A
3913,20.9,2022-11-21,Single room,Hotel C
3914,16.6,2022-11-21,Twin room,Hotel C
3915,38.6,2022-11-21,Twin room,
3916,16.6,2022-11-20,Twin room,Hotel C
3917,280.0,2022-11-20,Family room,Hotel B
3918,34.5,2022-11-20,,
3919,18.0,2022-11-20,,Hotel C
3920,23.0,2022-11-20,Large dorm,Hostel B
3921,31.25,2022-11-20,Female dorm,Hostel A
3922,29.0,2022-11-20,Male dorm,Hostel A
3923,300.0,2022-11-20,Luxury suite,Hotel B
3924,20.9,2022-11-20,Single room,Hotel C
3925,40.0,2022-11-20,Single room,
3926,31.7,2022-11-20,Twin room,
3927,132.0,2022-11-20,Studio,Hotel D
3928,39.0,2022-11-19,Large dorm,Hostel B
3929,62.8,2022-11-19,,
3930,389.0,2022-11-19,Family room,Hotel B
3931,93.0,2022-11-19,Male dorm,Hostel A
3932,57.8,2022-11-19,Twin room,
3933,21.0,2022-11-19,Twin room,Hotel C
3934,72.8,2022-11-19,Single room,
3935,26.4,2022-11-19,Single room,Hotel C
3936,111.25,2022-11-19,Female dorm,Hostel A
3937,22.8,2022-11-19,,Hotel C
3938,203.0,2022-11-19,Studio,Hotel D
3939,409.0,2022-11-19,Luxury suite,Hotel B
3940,39.0,2022-11-18,Large dorm,Hostel B
3941,48.0,2022-11-18,Male dorm,Hostel A
3942,214.0,2022-11-18,Studio,Hotel D
3943,332.0,2022-11-18,Luxury suite,Hotel B
3944,21.6,2022-11-18,Twin room,Hotel C
3945,57.0,2022-11-18,,
3946,66.1,2022-11-18,Single room,
3947,312.0,2022-11-18,Family room,Hotel B
3948,55.0,2022-11-18,Female dorm,Hostel A
3949,27.3,2022-11-18,Single room,Hotel C
3950,52.4,2022-11-18,Twin room,
3951,23.5,2022-11-18,,Hotel C
3952,30.33,2022-11-17,Male dorm,Hostel A
3953,42.6,2022-11-17,Twin room,
3954,53.7,2022-11-17,Single room,
3955,342.0,2022-11-17,Luxury suite,Hotel B
3956,22.9,2022-11-17,Single room,Hotel C
3957,156.0,2022-11-17,Studio,Hotel D
3958,322.0,2022-11-17,Family room,Hotel B
3959,29.0,2022-11-17,Large dorm,Hostel B
3960,18.1,2022-11-17,Twin room,Hotel C
3961,32.91,2022-11-17,Female dorm,Hostel A
3962,46.3,2022-11-17,,
3963,19.7,2022-11-17,,Hotel C
3964,18.7,2022-11-16,,Hotel C
3965,17.2,2022-11-16,Twin room,Hotel C
3966,48.7,2022-11-16,Single room,
3967,21.7,2022-11-16,Single room,Hotel C
3968,143.0,2022-11-16,Studio,Hotel D
3969,325.0,2022-11-16,Luxury suite,Hotel B
3970,305.0,2022-11-16,Family room,Hotel B
3971,42.0,2022-11-16,Male dorm,Hostel A
3972,47.5,2022-11-16,Female dorm,Hostel A
3973,38.6,2022-11-16,Twin room,
3974,24.0,2022-11-16,Large dorm,Hostel B
3975,42.0,2022-11-16,,
3976,304.0,2022-11-15,Luxury suite,Hotel B
3977,40.0,2022-11-15,Male dorm,Hostel A
3978,284.0,2022-11-15,Family room,Hotel B
3979,45.0,2022-11-15,Female dorm,Hostel A
3980,42.0,2022-11-15,,
3981,24.0,2022-11-15,Large dorm,Hostel B
3982,17.2,2022-11-15,Twin room,Hotel C
3983,18.7,2022-11-15,,Hotel C
3984,48.7,2022-11-15,Single room,
3985,142.0,2022-11-15,Studio,Hotel D
3986,38.6,2022-11-15,Twin room,
3987,21.7,2022-11-15,Single room,Hotel C
3988,20.9,2022-11-14,Single room,Hotel C
3989,16.6,2022-11-14,Twin room,Hotel C
3990,24.0,2022-11-14,Large dorm,Hostel B
3991,38.6,2022-11-14,Twin room,
3992,126.0,2022-11-14,Studio,Hotel D
3993,298.0,2022-11-14,Luxury suite,Hotel B
3994,42.0,2022-11-14,,
3995,48.7,2022-11-14,Single room,
3996,25.0,2022-11-14,Female dorm,Hostel A
3997,18.0,2022-11-14,,Hotel C
3998,278.0,2022-11-14,Family room,Hotel B
3999,25.0,2022-11-14,Male dorm,Hostel A
4000,20.4,2022-11-13,Single room,Hotel C
4001,17.6,2022-11-13,,Hotel C
4002,276.0,2022-11-13,Family room,Hotel B
4003,38.0,2022-11-13,Single room,
4004,171.0,2022-11-13,Studio,Hotel D
4005,23.75,2022-11-13,Female dorm,Hostel A
4006,30.2,2022-11-13,Twin room,
4007,23.0,2022-11-13,Male dorm,Hostel A
4008,296.0,2022-11-13,Luxury suite,Hotel B
4009,21.0,2022-11-13,Large dorm,Hostel B
4010,32.8,2022-11-13,,
4011,16.2,2022-11-13,Twin room,Hotel C
4012,21.6,2022-11-12,,Hotel C
4013,92.1,2022-11-12,Single room,
4014,25.1,2022-11-12,Single room,Hotel C
4015,315.0,2022-11-12,Family room,Hotel B
4016,73.0,2022-11-12,Twin room,
4017,39.0,2022-11-12,Large dorm,Hostel B
4018,19.9,2022-11-12,Twin room,Hotel C
4019,111.25,2022-11-12,Female dorm,Hostel A
4020,93.0,2022-11-12,Male dorm,Hostel A
4021,230.0,2022-11-12,Studio,Hotel D
4022,335.0,2022-11-12,Luxury suite,Hotel B
4023,79.4,2022-11-12,,
4024,39.0,2022-11-11,Large dorm,Hostel B
4025,22.0,2022-11-11,,Hotel C
4026,57.2,2022-11-11,,
4027,217.0,2022-11-11,Studio,Hotel D
4028,66.4,2022-11-11,Single room,
4029,20.2,2022-11-11,Twin room,Hotel C
4030,73.0,2022-11-11,Male dorm,Hostel A
4031,92.5,2022-11-11,Female dorm,Hostel A
4032,291.0,2022-11-11,Family room,Hotel B
4033,52.6,2022-11-11,Twin room,
4034,311.0,2022-11-11,Luxury suite,Hotel B
4035,25.5,2022-11-11,Single room,Hotel C
4036,26.25,2022-11-10,Female dorm,Hostel A
4037,23.5,2022-11-10,Single room,Hotel C
4038,285.0,2022-11-10,Family room,Hotel B
4039,53.5,2022-11-10,Single room,
4040,42.4,2022-11-10,Twin room,
4041,150.0,2022-11-10,Studio,Hotel D
4042,29.0,2022-11-10,Large dorm,Hostel B
4043,18.7,2022-11-10,Twin room,Hotel C
4044,25.0,2022-11-10,Male dorm,Hostel A
4045,305.0,2022-11-10,Luxury suite,Hotel B
4046,20.3,2022-11-10,,Hotel C
4047,46.1,2022-11-10,,
4048,37.8,2022-11-09,Twin room,
4049,26.25,2022-11-09,Female dorm,Hostel A
4050,29.0,2022-11-09,Male dorm,Hostel A
4051,22.4,2022-11-09,Single room,Hotel C
4052,119.0,2022-11-09,Studio,Hotel D
4053,47.7,2022-11-09,Single room,
4054,19.3,2022-11-09,,Hotel C
4055,17.8,2022-11-09,Twin room,Hotel C
4056,41.1,2022-11-09,,
4057,370.0,2022-11-09,Family room,Hotel B
4058,390.0,2022-11-09,Luxury suite,Hotel B
4059,24.0,2022-11-09,Large dorm,Hostel B
4060,22.3,2022-11-08,Single room,Hotel C
4061,41.0,2022-11-08,,
4062,17.7,2022-11-08,Twin room,Hotel C
4063,365.0,2022-11-08,Luxury suite,Hotel B
4064,21.0,2022-11-08,Large dorm,Hostel B
4065,19.2,2022-11-08,,Hotel C
4066,118.0,2022-11-08,Studio,Hotel D
4067,29.0,2022-11-08,Male dorm,Hostel A
4068,47.6,2022-11-08,Single room,
4069,37.7,2022-11-08,Twin room,
4070,345.0,2022-11-08,Family room,Hotel B
4071,28.75,2022-11-08,Female dorm,Hostel A
4072,16.7,2022-11-07,Twin room,Hotel C
4073,21.0,2022-11-07,Large dorm,Hostel B
4074,118.0,2022-11-07,Studio,Hotel D
4075,46.9,2022-11-07,Single room,
4076,40.4,2022-11-07,,
4077,324.0,2022-11-07,Luxury suite,Hotel B
4078,304.0,2022-11-07,Family room,Hotel B
4079,28.75,2022-11-07,Female dorm,Hostel A
4080,18.1,2022-11-07,,Hotel C
4081,21.0,2022-11-07,Single room,Hotel C
4082,37.2,2022-11-07,Twin room,
4083,27.0,2022-11-07,Male dorm,Hostel A
4084,33.7,2022-11-06,,
4085,27.5,2022-11-06,Female dorm,Hostel A
4086,26.0,2022-11-06,Male dorm,Hostel A
4087,16.4,2022-11-06,Twin room,Hotel C
4088,17.8,2022-11-06,,Hotel C
4089,31.0,2022-11-06,Twin room,
4090,118.0,2022-11-06,Studio,Hotel D
4091,293.0,2022-11-06,Family room,Hotel B
4092,39.1,2022-11-06,Single room,
4093,313.0,2022-11-06,Luxury suite,Hotel B
4094,20.6,2022-11-06,Single room,Hotel C
4095,23.0,2022-11-06,Large dorm,Hostel B
4096,39.0,2022-11-05,Large dorm,Hostel B
4097,19.6,2022-11-05,Twin room,Hotel C
4098,84.0,2022-11-05,Male dorm,Hostel A
4099,24.7,2022-11-05,Single room,Hotel C
4100,57.2,2022-11-05,Twin room,
4101,179.0,2022-11-05,Studio,Hotel D
4102,21.3,2022-11-05,,Hotel C
4103,345.0,2022-11-05,Family room,Hotel B
4104,100.0,2022-11-05,Female dorm,Hostel A
4105,365.0,2022-11-05,Luxury suite,Hotel B
4106,72.2,2022-11-05,Single room,
4107,62.2,2022-11-05,,
4108,39.0,2022-11-04,Large dorm,Hostel B
4109,81.25,2022-11-04,Female dorm,Hostel A
4110,341.0,2022-11-04,Family room,Hotel B
4111,21.4,2022-11-04,,Hotel C
4112,361.0,2022-11-04,Luxury suite,Hotel B
4113,58.0,2022-11-04,Twin room,
4114,89.0,2022-11-04,Male dorm,Hostel A
4115,63.0,2022-11-04,,
4116,19.7,2022-11-04,Twin room,Hotel C
4117,73.1,2022-11-04,Single room,
4118,24.8,2022-11-04,Single room,Hotel C
4119,172.0,2022-11-04,Studio,Hotel D
4120,16.6,2022-11-03,Twin room,Hotel C
4121,18.0,2022-11-03,,Hotel C
4122,29.0,2022-11-03,Large dorm,Hostel B
4123,118.0,2022-11-03,Studio,Hotel D
4124,72.5,2022-11-03,Female dorm,Hostel A
4125,43.2,2022-11-03,Twin room,
4126,47.0,2022-11-03,,
4127,54.5,2022-11-03,Single room,
4128,20.9,2022-11-03,Single room,Hotel C
4129,83.0,2022-11-03,Male dorm,Hostel A
4130,319.0,2022-11-03,Family room,Hotel B
4131,339.0,2022-11-03,Luxury suite,Hotel B
4132,52.0,2022-11-02,Male dorm,Hostel A
4133,49.8,2022-11-02,Single room,
4134,118.0,2022-11-02,Studio,Hotel D
4135,19.8,2022-11-02,Single room,Hotel C
4136,15.7,2022-11-02,Twin room,Hotel C
4137,17.1,2022-11-02,,Hotel C
4138,60.0,2022-11-02,Female dorm,Hostel A
4139,340.0,2022-11-02,Luxury suite,Hotel B
4140,320.0,2022-11-02,Family room,Hotel B
4141,39.5,2022-11-02,Twin room,
4142,42.9,2022-11-02,,
4143,27.0,2022-11-02,Large dorm,Hostel B
4144,34.36,2022-11-01,Female dorm,Hostel A
4145,31.49,2022-11-01,Male dorm,Hostel A
4146,17.1,2022-11-01,,Hotel C
4147,319.0,2022-11-01,Family room,Hotel B
4148,19.8,2022-11-01,Single room,Hotel C
4149,41.1,2022-11-01,,
4150,47.7,2022-11-01,Single room,
4151,37.8,2022-11-01,Twin room,
4152,15.7,2022-11-01,Twin room,Hotel C
4153,27.0,2022-11-01,Large dorm,Hostel B
4154,118.0,2022-11-01,Studio,Hotel D
4155,339.0,2022-11-01,Luxury suite,Hotel B
4156,32.5,2022-10-31,Female dorm,Hostel A
4157,30.0,2022-10-31,Male dorm,Hostel A
4158,289.0,2022-10-31,Family room,Hotel B
4159,21.7,2022-10-31,Large dorm,Hostel B
4160,20.4,2022-10-31,Single room,Hotel C
4161,47.6,2022-10-31,Single room,
4162,129.0,2022-10-31,Studio,Hotel D
4163,41.0,2022-10-31,,
4164,16.2,2022-10-31,Twin room,Hotel C
4165,17.6,2022-10-31,,Hotel C
4166,37.7,2022-10-31,Twin room,
4167,309.0,2022-10-31,Luxury suite,Hotel B
4168,37.0,2022-10-30,Male dorm,Hostel A
4169,25.0,2022-10-30,Large dorm,Hostel B
4170,41.25,2022-10-30,Female dorm,Hostel A
4171,21.5,2022-10-30,Single room,Hotel C
4172,33.2,2022-10-30,,
4173,300.0,2022-10-30,Luxury suite,Hotel B
4174,18.5,2022-10-30,,Hotel C
4175,132.0,2022-10-30,Studio,Hotel D
4176,280.0,2022-10-30,Family room,Hotel B
4177,38.5,2022-10-30,Single room,
4178,30.5,2022-10-30,Twin room,
4179,17.0,2022-10-30,Twin room,Hotel C
4180,29.3,2022-10-29,Twin room,Hotel C
4181,31.9,2022-10-29,,Hotel C
4182,84.1,2022-10-29,Single room,
4183,324.0,2022-10-29,Family room,Hotel B
4184,72.5,2022-10-29,,
4185,66.7,2022-10-29,Twin room,
4186,37.0,2022-10-29,Single room,Hotel C
4187,111.25,2022-10-29,Female dorm,Hostel A
4188,202.0,2022-10-29,Studio,Hotel D
4189,93.0,2022-10-29,Male dorm,Hostel A
4190,344.0,2022-10-29,Luxury suite,Hotel B
4191,42.0,2022-10-29,Large dorm,Hostel B
4192,28.1,2022-10-28,,Hotel C
4193,32.6,2022-10-28,Single room,Hotel C
4194,65.0,2022-10-28,Female dorm,Hostel A
4195,211.0,2022-10-28,Studio,Hotel D
4196,345.0,2022-10-28,Luxury suite,Hotel B
4197,25.9,2022-10-28,Twin room,Hotel C
4198,42.0,2022-10-28,Large dorm,Hostel B
4199,64.8,2022-10-28,Twin room,
4200,56.0,2022-10-28,Male dorm,Hostel A
4201,70.4,2022-10-28,,
4202,81.7,2022-10-28,Single room,
4203,325.0,2022-10-28,Family room,Hotel B
4204,18.6,2022-10-27,Twin room,Hotel C
4205,27.0,2022-10-27,Large dorm,Hostel B
4206,35.0,2022-10-27,Female dorm,Hostel A
4207,32.0,2022-10-27,Male dorm,Hostel A
4208,20.2,2022-10-27,,Hotel C
4209,46.4,2022-10-27,Single room,
4210,36.8,2022-10-27,Twin room,
4211,145.0,2022-10-27,Studio,Hotel D
4212,40.0,2022-10-27,,
4213,23.4,2022-10-27,Single room,Hotel C
4214,293.0,2022-10-27,Family room,Hotel B
4215,313.0,2022-10-27,Luxury suite,Hotel B
4216,311.0,2022-10-26,Luxury suite,Hotel B
4217,52.5,2022-10-26,Female dorm,Hostel A
4218,45.8,2022-10-26,,
4219,42.1,2022-10-26,Twin room,
4220,25.0,2022-10-26,Large dorm,Hostel B
4221,21.9,2022-10-26,Single room,Hotel C
4222,145.0,2022-10-26,Studio,Hotel D
4223,17.4,2022-10-26,Twin room,Hotel C
4224,43.0,2022-10-26,Male dorm,Hostel A
4225,53.1,2022-10-26,Single room,
4226,18.9,2022-10-26,,Hotel C
4227,291.0,2022-10-26,Family room,Hotel B
4228,50.8,2022-10-25,Single room,
4229,21.5,2022-10-25,Single room,Hotel C
4230,43.8,2022-10-25,,
4231,40.3,2022-10-25,Twin room,
4232,17.0,2022-10-25,Twin room,Hotel C
4233,65.0,2022-10-25,Female dorm,Hostel A
4234,56.0,2022-10-25,Male dorm,Hostel A
4235,18.5,2022-10-25,,Hotel C
4236,306.0,2022-10-25,Luxury suite,Hotel B
4237,25.0,2022-10-25,Large dorm,Hostel B
4238,128.0,2022-10-25,Studio,Hotel D
4239,286.0,2022-10-25,Family room,Hotel B
4240,50.0,2022-10-24,Female dorm,Hostel A
4241,40.4,2022-10-24,Twin room,
4242,16.0,2022-10-24,Twin room,Hotel C
4243,126.0,2022-10-24,Studio,Hotel D
4244,290.0,2022-10-24,Family room,Hotel B
4245,310.0,2022-10-24,Luxury suite,Hotel B
4246,44.0,2022-10-24,Male dorm,Hostel A
4247,50.9,2022-10-24,Single room,
4248,43.9,2022-10-24,,
4249,17.4,2022-10-24,,Hotel C
4250,20.2,2022-10-24,Single room,Hotel C
4251,25.0,2022-10-24,Large dorm,Hostel B
4252,44.0,2022-10-23,Male dorm,Hostel A
4253,27.0,2022-10-23,Large dorm,Hostel B
4254,253.0,2022-10-23,Studio,Hotel D
4255,40.8,2022-10-23,Single room,
4256,289.0,2022-10-23,Family room,Hotel B
4257,35.2,2022-10-23,,
4258,20.1,2022-10-23,Single room,Hotel C
4259,15.9,2022-10-23,Twin room,Hotel C
4260,309.0,2022-10-23,Luxury suite,Hotel B
4261,50.0,2022-10-23,Female dorm,Hostel A
4262,32.4,2022-10-23,Twin room,
4263,17.3,2022-10-23,,Hotel C
4264,391.0,2022-10-22,Luxury suite,Hotel B
4265,24.7,2022-10-22,Twin room,Hotel C
4266,93.0,2022-10-22,Male dorm,Hostel A
4267,26.8,2022-10-22,,Hotel C
4268,42.0,2022-10-22,Large dorm,Hostel B
4269,78.1,2022-10-22,Single room,
4270,67.3,2022-10-22,,
