Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,later_date,rpm_null,rpm_x_torque,discrete_torque,discrete_air_temp,air_temp_process_temp,wear_squared,year,month,day,dayofweek,hour
303.9,313.0,1626.0,31.4,209.0,0.0,0.0,0.0,51056.399999999994,41.85,297.75,1.0299440605462324,43681.0,2002.0,7.0,6.0,5.0,13.0
303.9,313.1,1665.0,29.6,0.0,0.0,0.0,0.0,49284.0,41.85,297.75,1.0302731161566305,0.0,2002.0,7.0,6.0,5.0,14.0
303.9,313.2,1350.0,47.2,2.0,0.0,0.0,0.0,63720.00000000001,41.85,297.75,1.0306021717670286,4.0,2002.0,7.0,6.0,5.0,15.0
303.9,313.2,1590.0,31.9,5.0,0.0,0.0,0.0,50721.0,41.85,297.75,1.0306021717670286,25.0,2002.0,7.0,6.0,5.0,16.0
304.0,313.2,1437.0,53.9,7.0,0.0,0.0,0.0,77454.3,41.85,297.75,1.0302631578947368,49.0,2002.0,7.0,6.0,5.0,17.0
303.9,313.0,1403.0,48.3,10.0,0.0,0.0,0.0,67764.9,41.85,297.75,1.0299440605462324,100.0,2002.0,7.0,6.0,5.0,18.0
303.9,313.1,1440.0,41.1,12.0,0.0,0.0,0.0,59184.0,41.85,297.75,1.0302731161566305,144.0,2002.0,7.0,6.0,5.0,19.0
303.9,313.1,1343.0,61.4,14.0,0.0,0.0,0.0,82460.2,41.85,297.75,1.0302731161566305,196.0,2002.0,7.0,6.0,5.0,20.0
303.9,313.1,1790.0,26.7,17.0,0.0,0.0,0.0,47793.0,41.85,297.75,1.0302731161566305,289.0,2002.0,7.0,6.0,5.0,21.0
303.8,313.1,2117.0,18.6,22.0,0.0,0.0,0.0,39376.200000000004,41.85,297.75,1.0306122448979593,484.0,2002.0,7.0,6.0,5.0,22.0
303.8,313.1,1458.0,42.2,25.0,0.0,0.0,0.0,61527.600000000006,41.85,297.75,1.0306122448979593,625.0,2002.0,7.0,6.0,5.0,23.0
303.6,312.9,1381.0,57.8,27.0,0.0,0.0,0.0,79821.8,41.85,297.75,1.0306324110671936,729.0,2002.0,7.0,7.0,6.0,0.0
303.6,312.9,1450.0,45.3,29.0,0.0,0.0,0.0,65685.0,41.85,297.75,1.0306324110671936,841.0,2002.0,7.0,7.0,6.0,1.0
303.7,312.9,1461.0,50.1,31.0,0.0,0.0,0.0,73196.1,41.85,297.75,1.030293052354297,961.0,2002.0,7.0,7.0,6.0,2.0
303.7,312.9,1511.0,41.0,33.0,0.0,0.0,0.0,61951.0,41.85,297.75,1.030293052354297,1089.0,2002.0,7.0,7.0,6.0,3.0
303.8,313.1,1394.0,45.4,36.0,0.0,0.0,0.0,63287.6,41.85,297.75,1.0306122448979593,1296.0,2002.0,7.0,7.0,6.0,4.0
303.8,313.0,1499.0,42.3,38.0,0.0,0.0,0.0,63407.7,41.85,297.75,1.030283080974325,1444.0,2002.0,7.0,7.0,6.0,5.0
303.7,313.0,1457.0,44.1,40.0,0.0,0.0,0.0,64253.700000000004,41.85,297.75,1.030622324662496,1600.0,2002.0,7.0,7.0,6.0,6.0
287.7,313.0,1753.0,29.0,42.0,0.0,0.0,0.0,50837.0,41.85,283.0,1.0879388251651025,1764.0,2002.0,7.0,7.0,6.0,7.0
303.7,313.0,1694.0,28.0,44.0,0.0,0.0,0.0,47432.0,41.85,297.75,1.030622324662496,1936.0,2002.0,7.0,7.0,6.0,8.0
303.7,313.1,1683.0,28.4,46.0,0.0,0.0,0.0,47797.2,41.85,297.75,1.0309515969706948,2116.0,2002.0,7.0,7.0,6.0,9.0
303.7,313.1,1496.0,47.4,48.0,0.0,0.0,0.0,70910.4,41.85,297.75,1.0309515969706948,2304.0,2002.0,7.0,7.0,6.0,10.0
287.7,313.1,1721.0,34.8,50.0,0.0,0.0,0.0,59890.799999999996,41.85,283.0,1.0882864094542928,2500.0,2002.0,7.0,7.0,6.0,11.0
303.6,313.0,1593.0,31.6,52.0,0.0,0.0,0.0,50338.8,41.85,297.75,1.030961791831357,2704.0,2002.0,7.0,7.0,6.0,12.0
303.6,313.0,1575.0,38.3,54.0,0.0,0.0,0.0,60322.49999999999,41.85,297.75,1.030961791831357,2916.0,2002.0,7.0,7.0,6.0,13.0
303.5,313.0,1465.0,41.0,56.0,0.0,0.0,0.0,60065.0,41.85,297.75,1.031301482701812,3136.0,2002.0,7.0,7.0,6.0,14.0
303.6,313.1,1405.0,38.3,58.0,0.0,0.0,0.0,53811.49999999999,41.85,297.75,1.0312911725955205,3364.0,2002.0,7.0,7.0,6.0,15.0
303.5,313.0,1902.0,21.6,60.0,0.0,0.0,0.0,41083.200000000004,41.85,297.75,1.031301482701812,3600.0,2002.0,7.0,7.0,6.0,16.0
303.4,312.9,1422.0,39.9,63.0,0.0,0.0,0.0,56737.799999999996,41.85,297.75,1.0313117996044825,3969.0,2002.0,7.0,7.0,6.0,17.0
303.5,312.9,1332.0,52.9,66.0,0.0,0.0,0.0,70462.8,41.85,297.75,1.0309719934102142,4356.0,2002.0,7.0,7.0,6.0,18.0
303.4,312.9,1307.0,54.3,68.0,0.0,0.0,0.0,70970.09999999999,41.85,297.75,1.0313117996044825,4624.0,2002.0,7.0,7.0,6.0,19.0
303.5,313.0,1322.0,59.5,71.0,0.0,0.0,0.0,78659.0,41.85,297.75,1.031301482701812,5041.0,2002.0,7.0,7.0,6.0,20.0
303.5,313.0,1547.0,40.3,73.0,0.0,0.0,0.0,62344.1,41.85,297.75,1.031301482701812,5329.0,2002.0,7.0,7.0,6.0,21.0
303.5,313.1,1897.0,23.6,75.0,0.0,0.0,0.0,44769.200000000004,41.85,297.75,1.0316309719934103,5625.0,2002.0,7.0,7.0,6.0,22.0
303.5,313.0,1403.0,51.9,77.0,0.0,0.0,0.0,72815.7,41.85,297.75,1.031301482701812,5929.0,2002.0,7.0,7.0,6.0,23.0
287.5,313.0,1393.0,51.6,80.0,0.0,0.0,0.0,71878.8,41.85,283.0,1.088695652173913,6400.0,2002.0,7.0,8.0,0.0,0.0
303.5,313.0,1482.0,38.5,82.0,0.0,0.0,0.0,57057.0,41.85,297.75,1.031301482701812,6724.0,2002.0,7.0,8.0,0.0,1.0
303.5,312.9,1572.0,44.7,84.0,0.0,0.0,0.0,70268.40000000001,41.85,297.75,1.0309719934102142,7056.0,2002.0,7.0,8.0,0.0,2.0
303.5,312.9,1544.0,36.9,87.0,0.0,0.0,0.0,56973.6,41.85,297.75,1.0309719934102142,7569.0,2002.0,7.0,8.0,0.0,3.0
303.5,313.0,1492.0,46.1,89.0,0.0,0.0,0.0,68781.2,41.85,297.75,1.031301482701812,7921.0,2002.0,7.0,8.0,0.0,4.0
303.4,312.8,1513.0,35.8,92.0,0.0,0.0,0.0,54165.399999999994,41.85,297.75,1.0309822017139092,8464.0,2002.0,7.0,8.0,0.0,5.0
303.4,312.8,1449.0,43.9,94.0,0.0,0.0,0.0,63611.1,41.85,297.75,1.0309822017139092,8836.0,2002.0,7.0,8.0,0.0,6.0
303.5,312.8,1877.0,22.3,96.0,0.0,0.0,0.0,41857.1,41.85,297.75,1.0306425041186162,9216.0,2002.0,7.0,8.0,0.0,7.0
303.4,312.8,1376.0,53.4,98.0,0.0,0.0,0.0,73478.4,41.85,297.75,1.0309822017139092,9604.0,2002.0,7.0,8.0,0.0,8.0
303.5,312.9,1883.0,23.3,100.0,0.0,0.0,0.0,43873.9,41.85,297.75,1.0309719934102142,10000.0,2002.0,7.0,8.0,0.0,9.0
303.4,312.8,1518.0,38.7,103.0,0.0,0.0,0.0,58746.600000000006,41.85,297.75,1.0309822017139092,10609.0,2002.0,7.0,8.0,0.0,10.0
303.5,312.9,1438.0,42.8,106.0,0.0,0.0,0.0,61546.399999999994,41.85,297.75,1.0309719934102142,11236.0,2002.0,7.0,8.0,0.0,11.0
303.4,312.9,1389.0,54.1,109.0,0.0,0.0,0.0,75144.90000000001,41.85,297.75,1.0313117996044825,11881.0,2002.0,7.0,8.0,0.0,12.0
287.5,312.9,1504.0,44.8,111.0,0.0,0.0,0.0,67379.2,41.85,283.0,1.0883478260869563,12321.0,2002.0,7.0,8.0,0.0,13.0
303.5,312.9,1275.0,64.4,113.0,0.0,0.0,0.0,82110.0,41.85,297.75,1.0309719934102142,12769.0,2002.0,7.0,8.0,0.0,14.0
303.6,313.0,1534.0,39.7,115.0,0.0,0.0,0.0,60899.8,41.85,297.75,1.030961791831357,13225.0,2002.0,7.0,8.0,0.0,15.0
287.6,313.0,1615.04,38.2,117.0,0.0,0.0,1.0,61642.371000000014,41.85,283.0,1.088317107093185,13689.0,2002.0,7.0,8.0,0.0,16.0
303.6,313.1,1395.0,44.1,120.0,0.0,0.0,0.0,61519.5,41.85,297.75,1.0312911725955205,14400.0,2002.0,7.0,8.0,0.0,17.0
303.6,313.0,1617.0,30.9,122.0,0.0,0.0,0.0,49965.299999999996,41.85,297.75,1.030961791831357,14884.0,2002.0,7.0,8.0,0.0,18.0
303.7,313.1,1423.0,41.2,124.0,0.0,0.0,0.0,58627.600000000006,41.85,297.75,1.0309515969706948,15376.0,2002.0,7.0,8.0,0.0,19.0
303.5,313.0,1606.0,34.0,126.0,0.0,0.0,0.0,54604.0,41.85,297.75,1.031301482701812,15876.0,2002.0,7.0,8.0,0.0,20.0
303.5,312.9,1501.0,44.0,128.0,0.0,0.0,0.0,66044.0,41.85,297.75,1.0309719934102142,16384.0,2002.0,7.0,8.0,0.0,21.0
303.5,312.9,1618.0,30.4,130.0,0.0,0.0,0.0,49187.2,41.85,297.75,1.0309719934102142,16900.0,2002.0,7.0,8.0,0.0,22.0
303.6,313.0,1522.0,35.8,133.0,0.0,0.0,0.0,54487.6,41.85,297.75,1.030961791831357,17689.0,2002.0,7.0,8.0,0.0,23.0
303.6,312.9,1480.0,41.4,135.0,0.0,0.0,0.0,61272.0,41.85,297.75,1.0306324110671936,18225.0,2002.0,7.0,9.0,1.0,0.0
303.7,313.0,1469.0,39.9,137.0,0.0,0.0,0.0,58613.1,41.85,297.75,1.030622324662496,18769.0,2002.0,7.0,9.0,1.0,1.0
303.8,313.2,1381.0,52.4,140.0,0.0,0.0,0.0,72364.4,41.85,297.75,1.0309414088215931,19600.0,2002.0,7.0,9.0,1.0,2.0
303.8,313.2,1525.0,41.9,145.0,0.0,0.0,0.0,63897.5,41.85,297.75,1.0309414088215931,21025.0,2002.0,7.0,9.0,1.0,3.0
303.8,313.2,1732.0,29.6,147.0,0.0,0.0,0.0,51267.200000000004,41.85,297.75,1.0309414088215931,21609.0,2002.0,7.0,9.0,1.0,4.0
303.8,313.1,1523.0,119.6,150.0,0.0,0.0,0.0,182150.8,120.5,297.75,1.0306122448979593,22500.0,2002.0,7.0,9.0,1.0,5.0
303.8,313.1,1422.0,42.4,152.0,0.0,0.0,0.0,60292.799999999996,41.85,297.75,1.0306122448979593,23104.0,2002.0,7.0,9.0,1.0,6.0
303.8,313.2,1506.0,46.9,154.0,0.0,0.0,0.0,70631.4,41.85,297.75,1.0309414088215931,23716.0,2002.0,7.0,9.0,1.0,7.0
303.8,313.2,1531.0,39.4,159.0,0.0,0.0,0.0,60321.4,41.85,297.75,1.0309414088215931,25281.0,2002.0,7.0,9.0,1.0,8.0
303.9,313.3,1507.0,34.3,161.0,0.0,0.0,0.0,51690.1,41.85,297.75,1.030931227377427,25921.0,2002.0,7.0,9.0,1.0,9.0
303.9,313.3,1526.0,40.7,164.0,0.0,0.0,0.0,62108.200000000004,41.85,297.75,1.030931227377427,26896.0,2002.0,7.0,9.0,1.0,10.0
287.8,313.3,1406.0,52.1,166.0,0.0,0.0,0.0,73252.6,41.85,283.0,1.0886031966643503,27556.0,2002.0,7.0,9.0,1.0,11.0
303.9,313.3,1567.0,35.0,168.0,0.0,0.0,0.0,54845.0,41.85,297.75,1.030931227377427,28224.0,2002.0,7.0,9.0,1.0,12.0
303.9,313.4,1464.0,49.1,171.0,0.0,0.0,0.0,71882.40000000001,41.85,297.75,1.031260282987825,29241.0,2002.0,7.0,9.0,1.0,13.0
303.9,313.4,1442.0,48.5,174.0,0.0,0.0,0.0,69937.0,41.85,297.75,1.031260282987825,30276.0,2002.0,7.0,9.0,1.0,14.0
303.8,313.2,1336.0,47.8,176.0,0.0,0.0,0.0,63860.799999999996,41.85,297.75,1.0309414088215931,30976.0,2002.0,7.0,9.0,1.0,15.0
303.8,313.2,1379.0,50.2,178.0,0.0,0.0,0.0,69225.8,41.85,297.75,1.0309414088215931,31684.0,2002.0,7.0,9.0,1.0,16.0
303.7,313.1,1406.0,48.6,183.0,0.0,0.0,0.0,68331.6,41.85,297.75,1.0309515969706948,33489.0,2002.0,7.0,9.0,1.0,17.0
287.7,313.1,2130.0,18.1,185.0,0.0,0.0,0.0,38553.0,41.85,283.0,1.0882864094542928,34225.0,2002.0,7.0,9.0,1.0,18.0
303.7,313.1,1355.0,49.1,188.0,0.0,0.0,0.0,66530.5,41.85,297.75,1.0309515969706948,35344.0,2002.0,7.0,9.0,1.0,19.0
303.8,313.2,1710.0,26.5,190.0,0.0,0.0,0.0,45315.0,41.85,297.75,1.0309414088215931,36100.0,2002.0,7.0,9.0,1.0,20.0
303.8,313.1,1309.0,55.8,193.0,0.0,0.0,0.0,73042.2,41.85,297.75,1.0306122448979593,37249.0,2002.0,7.0,9.0,1.0,21.0
303.9,313.1,1491.0,37.2,195.0,0.0,0.0,0.0,55465.200000000004,41.85,297.75,1.0302731161566305,38025.0,2002.0,7.0,9.0,1.0,22.0
303.9,313.2,1481.0,44.1,197.0,0.0,0.0,0.0,65312.1,41.85,297.75,1.0306021717670286,38809.0,2002.0,7.0,9.0,1.0,23.0
303.9,313.1,1425.0,49.3,199.0,0.0,0.0,0.0,70252.5,41.85,297.75,1.0302731161566305,39601.0,2002.0,7.0,10.0,2.0,0.0
303.9,313.2,1680.0,29.1,201.0,0.0,0.0,0.0,48888.0,41.85,297.75,1.0306021717670286,40401.0,2002.0,7.0,10.0,2.0,1.0
304.0,313.2,1612.0,31.7,206.0,0.0,0.0,0.0,51100.4,41.85,297.75,1.0302631578947368,42436.0,2002.0,7.0,10.0,2.0,2.0
304.0,313.3,1530.0,34.8,211.0,0.0,0.0,0.0,53243.99999999999,41.85,297.75,1.030592105263158,44521.0,2002.0,7.0,10.0,2.0,3.0
304.0,313.2,1481.0,42.6,213.0,0.0,0.0,0.0,63090.6,41.85,297.75,1.0302631578947368,45369.0,2002.0,7.0,10.0,2.0,4.0
303.9,313.2,1422.0,48.0,215.0,1.0,0.0,0.0,68256.0,41.85,297.75,1.0306021717670286,46225.0,2002.0,7.0,10.0,2.0,5.0
303.8,313.0,1427.0,43.0,0.0,0.0,0.0,0.0,61361.0,41.85,297.75,1.030283080974325,0.0,2002.0,7.0,10.0,2.0,6.0
303.7,312.9,1460.0,49.8,2.0,0.0,0.0,0.0,72708.0,41.85,297.75,1.030293052354297,4.0,2002.0,7.0,10.0,2.0,7.0
303.6,312.9,1873.0,23.5,7.0,0.0,0.0,0.0,44015.5,41.85,297.75,1.0306324110671936,49.0,2002.0,7.0,10.0,2.0,8.0
303.7,312.9,1566.0,32.6,9.0,0.0,0.0,0.0,51051.600000000006,41.85,297.75,1.030293052354297,81.0,2002.0,7.0,10.0,2.0,9.0
303.6,312.8,1701.0,30.8,12.0,0.0,0.0,0.0,52390.8,41.85,297.75,1.0303030303030303,144.0,2002.0,7.0,10.0,2.0,10.0
303.6,312.8,1710.0,27.2,14.0,0.0,0.0,0.0,46512.0,41.85,297.75,1.0303030303030303,196.0,2002.0,7.0,10.0,2.0,11.0
303.6,312.8,1689.0,112.9,16.0,0.0,0.0,0.0,190688.1,120.5,297.75,1.0303030303030303,256.0,2002.0,7.0,10.0,2.0,12.0
303.6,312.7,1637.0,32.9,19.0,0.0,0.0,0.0,53857.299999999996,41.85,297.75,1.0299736495388667,361.0,2002.0,7.0,10.0,2.0,13.0
303.5,312.6,1496.0,39.0,21.0,0.0,0.0,0.0,58344.0,41.85,297.75,1.0299835255354202,441.0,2002.0,7.0,10.0,2.0,14.0
303.5,312.7,1402.0,47.0,23.0,0.0,0.0,0.0,65894.0,41.85,297.75,1.030313014827018,529.0,2002.0,7.0,10.0,2.0,15.0
303.4,312.7,1363.0,45.5,26.0,0.0,0.0,0.0,62016.5,41.85,297.75,1.0306526038233357,676.0,2002.0,7.0,10.0,2.0,16.0
303.4,312.7,1576.0,49.9,28.0,0.0,0.0,0.0,78642.4,41.85,297.75,1.0306526038233357,784.0,2002.0,7.0,10.0,2.0,17.0
303.4,312.7,1357.0,55.3,31.0,0.0,0.0,0.0,75042.09999999999,41.85,297.75,1.0306526038233357,961.0,2002.0,7.0,10.0,2.0,18.0
303.4,312.7,1399.0,48.4,34.0,0.0,0.0,0.0,67711.59999999999,41.85,297.75,1.0306526038233357,1156.0,2002.0,7.0,10.0,2.0,19.0
303.4,312.8,1526.0,30.8,37.0,0.0,0.0,0.0,47000.8,41.85,297.75,1.0309822017139092,1369.0,2002.0,7.0,10.0,2.0,20.0
303.5,312.7,1694.0,27.3,40.0,0.0,0.0,0.0,46246.200000000004,41.85,297.75,1.030313014827018,1600.0,2002.0,7.0,10.0,2.0,21.0
303.5,312.7,1420.0,49.1,42.0,0.0,0.0,0.0,69722.0,41.85,297.75,1.030313014827018,1764.0,2002.0,7.0,10.0,2.0,22.0
303.5,312.7,2116.0,16.7,45.0,0.0,0.0,0.0,35337.2,41.85,297.75,1.030313014827018,2025.0,2002.0,7.0,10.0,2.0,23.0
303.7,312.9,1406.0,41.9,48.0,0.0,0.0,0.0,58911.4,41.85,297.75,1.030293052354297,2304.0,2002.0,7.0,11.0,3.0,0.0
303.7,313.0,1456.0,45.5,51.0,0.0,0.0,0.0,66248.0,41.85,297.75,1.030622324662496,2601.0,2002.0,7.0,11.0,3.0,1.0
303.6,312.9,1588.0,31.9,53.0,0.0,0.0,0.0,50657.2,41.85,297.75,1.0306324110671936,2809.0,2002.0,7.0,11.0,3.0,2.0
303.7,312.8,1448.0,44.5,55.0,0.0,0.0,0.0,64436.0,41.85,297.75,1.0299637800460981,3025.0,2002.0,7.0,11.0,3.0,3.0
303.6,312.7,1403.0,46.2,57.0,0.0,0.0,0.0,64818.600000000006,41.85,297.75,1.0299736495388667,3249.0,2002.0,7.0,11.0,3.0,4.0
303.5,312.6,1405.0,51.6,62.0,0.0,0.0,0.0,72498.0,41.85,297.75,1.0299835255354202,3844.0,2002.0,7.0,11.0,3.0,5.0
303.4,312.6,2706.0,9.8,65.0,1.0,0.0,0.0,26518.800000000003,41.85,297.75,1.0303230059327622,4225.0,2002.0,7.0,11.0,3.0,6.0
303.3,312.4,1505.0,38.9,68.0,0.0,0.0,0.0,58544.5,41.85,297.75,1.0300032970656114,4624.0,2002.0,7.0,11.0,3.0,7.0
303.2,312.4,1663.0,33.7,71.0,0.0,0.0,0.0,56043.100000000006,41.85,297.75,1.0303430079155673,5041.0,2002.0,7.0,11.0,3.0,8.0
303.3,312.6,1482.0,44.4,73.0,0.0,0.0,0.0,65800.8,41.85,297.75,1.0306627101879329,5329.0,2002.0,7.0,11.0,3.0,9.0
303.3,312.5,1674.0,32.7,76.0,0.0,0.0,0.0,54739.8,41.85,297.75,1.0303330036267722,5776.0,2002.0,7.0,11.0,3.0,10.0
303.4,312.7,1594.0,32.8,79.0,0.0,0.0,0.0,52283.2,41.85,297.75,1.0306526038233357,6241.0,2002.0,7.0,11.0,3.0,11.0
303.5,312.7,1393.0,49.3,82.0,0.0,0.0,0.0,68674.9,41.85,297.75,1.030313014827018,6724.0,2002.0,7.0,11.0,3.0,12.0
303.5,312.8,1404.0,55.8,84.0,0.0,0.0,0.0,78343.2,41.85,297.75,1.0306425041186162,7056.0,2002.0,7.0,11.0,3.0,13.0
303.5,312.8,1375.0,45.7,89.0,0.0,0.0,0.0,62837.50000000001,41.85,297.75,1.0306425041186162,7921.0,2002.0,7.0,11.0,3.0,14.0
303.5,312.8,1607.0,38.4,92.0,0.0,0.0,0.0,61708.799999999996,41.85,297.75,1.0306425041186162,8464.0,2002.0,7.0,11.0,3.0,15.0
303.4,312.8,1360.0,50.8,94.0,0.0,0.0,0.0,69088.0,41.85,297.75,1.0309822017139092,8836.0,2002.0,7.0,11.0,3.0,16.0
303.5,312.8,1524.0,39.4,96.0,0.0,0.0,0.0,60045.6,41.85,297.75,1.0306425041186162,9216.0,2002.0,7.0,11.0,3.0,17.0
303.4,312.7,1663.03,35.5,98.0,0.0,0.0,1.0,59169.17999999998,41.85,297.75,1.0306526038233357,9604.0,2002.0,7.0,11.0,3.0,18.0
303.3,312.7,1262.0,63.8,100.0,0.0,0.0,0.0,80515.59999999999,41.85,297.75,1.0309924167490931,10000.0,2002.0,7.0,11.0,3.0,19.0
303.3,312.6,1623.0,34.6,102.0,0.0,0.0,0.0,56155.8,41.85,297.75,1.0306627101879329,10404.0,2002.0,7.0,11.0,3.0,20.0
303.3,312.7,1642.0,33.6,104.0,0.0,0.0,0.0,55171.200000000004,41.85,297.75,1.0309924167490931,10816.0,2002.0,7.0,11.0,3.0,21.0
287.4,312.8,1622.0,35.1,107.0,0.0,0.0,0.0,56932.200000000004,41.85,283.0,1.0883785664578984,11449.0,2002.0,7.0,11.0,3.0,22.0
303.5,312.9,1530.0,34.5,110.0,0.0,0.0,0.0,52785.0,41.85,297.75,1.0309719934102142,12100.0,2002.0,7.0,11.0,3.0,23.0
303.4,312.8,1590.0,36.3,113.0,0.0,0.0,0.0,57716.99999999999,41.85,297.75,1.0309822017139092,12769.0,2002.0,7.0,12.0,4.0,0.0
303.4,312.7,1589.0,34.0,116.0,0.0,0.0,0.0,54026.0,41.85,297.75,1.0306526038233357,13456.0,2002.0,7.0,12.0,4.0,1.0
303.4,312.6,1462.0,37.5,118.0,0.0,0.0,0.0,54825.0,41.85,297.75,1.0303230059327622,13924.0,2002.0,7.0,12.0,4.0,2.0
303.3,312.5,1328.0,49.8,120.0,0.0,0.0,0.0,66134.4,41.85,297.75,1.0303330036267722,14400.0,2002.0,7.0,12.0,4.0,3.0
303.3,312.6,1692.0,29.0,125.0,0.0,0.0,0.0,49068.0,41.85,297.75,1.0306627101879329,15625.0,2002.0,7.0,12.0,4.0,4.0
303.3,312.5,1968.0,20.6,130.0,0.0,0.0,0.0,40540.8,41.85,297.75,1.0303330036267722,16900.0,2002.0,7.0,12.0,4.0,5.0
303.3,312.6,1827.0,24.2,132.0,0.0,0.0,0.0,44213.4,41.85,297.75,1.0306627101879329,17424.0,2002.0,7.0,12.0,4.0,6.0
303.3,312.6,1397.0,126.9,137.0,0.0,0.0,0.0,177279.30000000002,120.5,297.75,1.0306627101879329,18769.0,2002.0,7.0,12.0,4.0,7.0
303.3,312.6,1463.0,44.0,140.0,0.0,0.0,0.0,64372.0,41.85,297.75,1.0306627101879329,19600.0,2002.0,7.0,12.0,4.0,8.0
303.3,312.7,1643.0,30.7,142.0,0.0,0.0,0.0,50440.1,41.85,297.75,1.0309924167490931,20164.0,2002.0,7.0,12.0,4.0,9.0
303.2,312.6,1281.0,57.0,144.0,0.0,0.0,0.0,73017.0,41.85,297.75,1.0310026385224276,20736.0,2002.0,7.0,12.0,4.0,10.0
303.2,312.5,1518.0,39.9,146.0,0.0,0.0,0.0,60568.2,41.85,297.75,1.0306728232189974,21316.0,2002.0,7.0,12.0,4.0,11.0
303.2,312.6,1601.0,35.3,148.0,0.0,0.0,0.0,56515.299999999996,41.85,297.75,1.0310026385224276,21904.0,2002.0,7.0,12.0,4.0,12.0
303.1,312.6,1548.0,36.4,150.0,0.0,0.0,0.0,56347.2,41.85,297.75,1.0313427911580337,22500.0,2002.0,7.0,12.0,4.0,13.0
303.1,312.6,1404.0,40.6,152.0,0.0,0.0,0.0,57002.4,41.85,297.75,1.0313427911580337,23104.0,2002.0,7.0,12.0,4.0,14.0
303.1,312.5,1766.0,26.7,157.0,0.0,0.0,0.0,47152.2,41.85,297.75,1.0310128670405805,24649.0,2002.0,7.0,12.0,4.0,15.0
303.1,312.5,1667.0,30.0,160.0,0.0,0.0,0.0,50010.0,41.85,297.75,1.0310128670405805,25600.0,2002.0,7.0,12.0,4.0,16.0
303.0,312.5,1507.0,37.9,163.0,0.0,0.0,0.0,57115.299999999996,41.85,297.75,1.0313531353135315,26569.0,2002.0,7.0,12.0,4.0,17.0
303.0,312.4,1627.0,37.1,168.0,0.0,0.0,0.0,60361.700000000004,41.85,297.75,1.031023102310231,28224.0,2002.0,7.0,12.0,4.0,18.0
302.9,312.3,1435.0,47.7,173.0,0.0,0.0,0.0,68449.5,41.85,297.75,1.0310333443380655,29929.0,2002.0,7.0,12.0,4.0,19.0
302.9,312.3,1509.0,46.8,175.0,0.0,0.0,0.0,70621.2,41.85,297.75,1.0310333443380655,30625.0,2002.0,7.0,12.0,4.0,20.0
302.9,312.3,1809.0,25.0,180.0,0.0,0.0,0.0,45225.0,41.85,297.75,1.0310333443380655,32400.0,2002.0,7.0,12.0,4.0,21.0
302.9,312.3,1515.0,40.8,183.0,0.0,0.0,0.0,61811.99999999999,41.85,297.75,1.0310333443380655,33489.0,2002.0,7.0,12.0,4.0,22.0
302.9,312.3,1530.0,34.9,185.0,0.0,0.0,0.0,53397.0,41.85,297.75,1.0310333443380655,34225.0,2002.0,7.0,12.0,4.0,23.0
286.8,312.3,1336.0,57.5,187.0,0.0,0.0,0.0,76820.0,41.85,283.0,1.0889121338912133,34969.0,2002.0,7.0,13.0,5.0,0.0
302.9,312.4,2030.0,19.1,192.0,0.0,0.0,0.0,38773.0,41.85,297.75,1.0313634862991086,36864.0,2002.0,7.0,13.0,5.0,1.0
302.9,312.4,1550.0,36.9,194.0,0.0,0.0,0.0,57195.0,41.85,297.75,1.0313634862991086,37636.0,2002.0,7.0,13.0,5.0,2.0
302.9,312.4,1446.0,41.7,196.0,0.0,0.0,0.0,60298.200000000004,41.85,297.75,1.0313634862991086,38416.0,2002.0,7.0,13.0,5.0,3.0
302.8,312.3,1494.0,37.5,198.0,0.0,0.0,0.0,56025.0,41.85,297.75,1.0313738441215323,39204.0,2002.0,7.0,13.0,5.0,4.0
302.8,312.4,1651.0,27.0,200.0,0.0,0.0,0.0,44577.0,41.85,297.75,1.0317040951122851,40000.0,2002.0,7.0,13.0,5.0,5.0
302.9,312.4,1698.0,33.8,202.0,0.0,0.0,0.0,57392.399999999994,41.85,297.75,1.0313634862991086,40804.0,2002.0,7.0,13.0,5.0,6.0
302.8,312.3,1504.0,40.3,204.0,0.0,0.0,0.0,60611.2,41.85,297.75,1.0313738441215323,41616.0,2002.0,7.0,13.0,5.0,7.0
302.9,312.4,1421.0,46.0,206.0,0.0,0.0,0.0,65366.0,41.85,297.75,1.0313634862991086,42436.0,2002.0,7.0,13.0,5.0,8.0
302.9,312.3,1754.0,26.9,209.0,0.0,0.0,0.0,47182.6,41.85,297.75,1.0310333443380655,43681.0,2002.0,7.0,13.0,5.0,9.0
302.9,312.2,1469.0,42.0,214.0,0.0,0.0,0.0,61698.0,41.85,297.75,1.0307032023770222,45796.0,2002.0,7.0,13.0,5.0,10.0
302.8,312.2,1433.0,50.0,216.0,0.0,0.0,0.0,71650.0,41.85,297.75,1.0310435931307793,46656.0,2002.0,7.0,13.0,5.0,11.0
302.8,312.3,1432.0,49.0,218.0,0.0,0.0,0.0,70168.0,41.85,297.75,1.0313738441215323,47524.0,2002.0,7.0,13.0,5.0,12.0
302.8,312.3,1366.0,49.1,221.0,0.0,0.0,0.0,67070.6,41.85,297.75,1.0313738441215323,48841.0,2002.0,7.0,13.0,5.0,13.0
302.8,312.3,1483.0,47.2,223.0,0.0,0.0,0.0,69997.6,41.85,297.75,1.0313738441215323,49729.0,2002.0,7.0,13.0,5.0,14.0
